id,text_span,label,Arabic
111111131,futuristic,"Name_Calling,Labeling",مستقبلية
700551604,the communists are going to take over the federal government,"Exaggeration,Minimisation",الشيوعيون سيسيطرون على الحكومة الفيدرالية
718595845,The US Is Blatantly Telling Lies,Doubt,الولايات المتحدة تقول الأكاذيب بشكل صارخ
729578579,"nonsense, propaganda",Loaded_Language,هراء، دعاية
793534424,suffered,Loaded_Language,عانى
111111131,big dilemma,Loaded_Language,معضلة كبيرة
761334950,disastrous,Loaded_Language,كارثية
702111021,had an attack of her legal conscience,Loaded_Language,كان له جوم من ضميرها القانوني
773520636,the wicked that were at war with Christ,"Name_Calling,Labeling",الأشرار الذين كانوا في حالة حرب مع المسيح
708487008,"the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it",Appeal_to_Authority,أصبحت البكتيريا التي تسبب الطاعون منتشرة الآن على نطاق واسع في الحياة البرية، بحيث لا يستطيع البشر فعل أي شيء للتخلص منه
781847297,"So unfair Jeff, Double Standard",Doubt,جيف غير عادل، معيار مزدوج
776345502,the lovely Lisa Page,"Name_Calling,Labeling",صفحة ليزا الجميلة
789454337,they have a license to kill,Loaded_Language,لديهم رخصة للقتل
999001619,"The problem for the Guardian, which should have been obvious to its editors from the outset, is that any visits by Manafort would be easily verifiable without relying on unnamed “sources",Doubt,"المشكلة بالنسبة لصحيفة الغارديان, التي كان ينبغي أن تكون واضحة لمحرريها منذ البداية, هي أن أي زيارات تقوم بها مانافورت يمكن التحقق منها بسهولة دون الاعتماد على «مصادر» غير مسماة."
781768042,so that we can have sex with them,Loaded_Language,حتى نتمكن من ممارسة الجنس معهم
730865684,skirted,Loaded_Language,منوّض
701837665,the CIA has argued that the release of any of its JFK records would threaten “national security,Flag-Waving,جادلت وكالة المخابرات المركزية بأن الإفراج عن أي من سجلاتها في جون كنيدي سيهدد «الأمن القومي».
779309765,the Leftist acceptance,"Name_Calling,Labeling",القبول اليساري
727174208,the guy who sold him a hamburger for lunch,"Exaggeration,Minimisation",الرجل الذي باع له همبرغر لتناول طعام الغداء
701837665,"They needed to get rid of Kennedy to protect national security and elevate Johnson, who had the same anti-communist mindset as the Pentagon and the CIA, to the presidency",Causal_Oversimplification,كانوا بحاجة للتخلص من كينيدي لحماية الأمن القومي ورفع جونسون، الذي كان لديه نفس العقلية المعادية للشيوعية مثل البنتاغون ووكالة المخابرات المركزية، إلى الرئاسة.
785801366,Jihadists,"Name_Calling,Labeling",الجهاديون
776049384,lavender mafia,"Name_Calling,Labeling",مافيا اللافندر
729410793,"Jesus said the truth will make us free.
Nowhere did he suggest it will make us comfortable.”",Appeal_to_Authority,"قال يسوع أن الحقيقة ستجعلنا أحرارًا.
لم يقترح في أي مكان أن يجعلنا مرتاحين»."
725498022,mafia,"Name_Calling,Labeling",مافيا
780786973,cryptically,Loaded_Language,بشكل مشفر
111111122,Exploding in Trump’s Face,Loaded_Language,تنفجر في وجه ترامب
999000184,"no country, not one","Exaggeration,Minimisation",لا بلد، لا واحد
785331076,innocent,Repetition,البريء
764518567,sharply critical of Mr. Trump,"Exaggeration,Minimisation",ينتقد بشدة السيد ترامب
773650987,complex was a threat to American democracy,Appeal_to_fear-prejudice,كان المجمع تهديدًا للديمقراطية الأمريكية
763280007,We will not be silenced,Slogans,لن يتم إسكاتنا
762546428,concern,Repetition,قلق
765953146,negligence,Repetition,إهمال
790483991,for that martyr Church,Loaded_Language,لكنيسة الشهيد
111111124,This is evidently of no consequence to a President who cares about nothing about the country and everything about his narrow self-interest,Doubt,ومن الواضح أن هذا ليس له أي نتيجة لرئيس لا يهتم بأي شيء عن البلد وكل شيء عن مصلحته الذاتية الضيقة.
777869943,he was possessed by the devil,Loaded_Language,كان ممسوسًا من قبل الشيطان
740235127,He will do a fantastic job!,"Exaggeration,Minimisation",سوف يقوم بعمل رائع!
776368676,Rigged Witch Hunt,"Name_Calling,Labeling",مطاردة ساحرة مزورة
776345502,"one of the most successful in history, is a TOTAL HOAX","Exaggeration,Minimisation",واحدة من أنجح في التاريخ، هو TOTAL HOAX
790266787,a total low-life,"Name_Calling,Labeling",حياة منخفضة
765029945,to end national security,Appeal_to_fear-prejudice,لإنهاء الأمن القومي
738442776,one of the darkest chapters in American history,Loaded_Language,واحدة من أحلك الفصول في التاريخ الأمريكي
732610971,as a savior of Europe’s Christian nations,Flag-Waving,كمنقذ للدول المسيحية في أوروبا
783702663,homosexual debauchery,Loaded_Language,الفجور المثلي
788056108,"a Pope who, as a prominent cardinal declares to the whole world, “fail[s] to maintain and transmit faithfully … the deposit of faith contained in Sacred Tradition and Sacred Scripture” and is leading “an apostasy from the truth",Doubt,البابا الذي، كما يعلن الكاردينال البارز للعالم كله، «يفشل في الحفاظ على ونقل بأمانة... إيداع الإيمان الوارد في التقاليد المقدسة والكتاب المقدس» ويقود «الردة من الحقيقة
772836731,Americans are so unaware that they have no idea of the risk that President Trump is taking by challenging the US military security complex,Flag-Waving,الأمريكيون غير مدركين لدرجة أنهم لا يملكون أي فكرة عن الخطر الذي يواجهه الرئيس ترامب من خلال تحدي مجمع الأمن العسكري الأمريكي.
764664283,the Bible contains material that is just as bad or worse,"Whataboutism,Straw_Men,Red_Herring",يحتوي الكتاب المقدس على مواد سيئة أو أسوأ
765197039,a “battle between us and the entire religion,"Exaggeration,Minimisation",معركة بيننا وبين الدين بأكمله
789615291,the Dems,"Name_Calling,Labeling",ذا ديمز
111111115,"wet, open-mouthed kiss""",Loaded_Language,قبلة رطبة ومفتوحة الفم»
737194975,so deliriously (and devilishly),Loaded_Language,هذيان جدا (وشيطاني)
729410793,I do not really see any problems there.”,Thought-terminating_Cliches,لا أرى حقًا أي مشاكل هناك».
790483991,the most courageous prelate in the Church today,"Name_Calling,Labeling",الأكثر شجاعة في الكنيسة اليوم
770156851,humanitarian crisis,Loaded_Language,أزمة إنسانية
999001619,populist leftwing governments that have rebelled against traditional and oppressive US hegemony in the region,"Name_Calling,Labeling",الحكومات اليسارية الشعبوية التي تمردت ضد الهيمنة الأمريكية التقليدية والقمعية في المنطقة
763280007,British girls,Flag-Waving,فتيات بريطانيات
783702663,apocalyptic,Loaded_Language,المروع
702111021,Impeachment for her and Watson is the solution,Black-and-White_Fallacy,العزل بالنسبة لها وواتسون هو الحل.
769962236,one,"Exaggeration,Minimisation",واحد
728758697,"Farrakhan had praised Hitler and declared that the Jews, ""can't say 'Never Again' to God, because when he puts you in the ovens, you're there forever.”","Bandwagon,Reductio_ad_hitlerum",كان فاراخان قد أشاد بهتلر وأعلن أن اليهود «لا يستطيعون أن يقولوا «أبدا مرة أخرى» لله، لأنه عندما يضعك في الأفران، فأنت هناك إلى الأبد».
700551604,a good strategy was to blame the assassination on a communist because then they could smear anyone who challenged the official story as a communist sympathizer,"Bandwagon,Reductio_ad_hitlerum",كانت الإستراتيجية الجيدة هي إلقاء اللوم على الاغتيال على الشيوعي لأنه بعد ذلك يمكنهم تشويه أي شخص تحدى القصة الرسمية باعتباره متعاطفًا مع الشيوعي.
721890296,"the best example of discipline and the rule of law,”","Exaggeration,Minimisation",أفضل مثال على الانضباط وسيادة القانون»
781768042,poured fiery sulfur,Loaded_Language,صب الكبريت الناري
759478604,frightening,Loaded_Language,مخيف
794344513,memory-holed,Loaded_Language,محفوظ بالذاكرة
999000858,the gross mismanage,Repetition,سوء الإدارة الإجمالي
786527921,Google is throwing its weight around,Loaded_Language,تقوم Google برمي وزنها
703821117,the Reds,"Name_Calling,Labeling",ذا ريدز
786527921,to control and shutter conservative ideas,Loaded_Language,للتحكم في الأفكار المحافظة وإغلاقها
707451080,and that goes double for someone that is supposed to be one of the leaders of our nation,Flag-Waving,وهذا يتضاعف لشخص يفترض أن يكون أحد قادة أمتنا.
707566605,black death,"Name_Calling,Labeling",الموت الأسود
741923579,"We know that the Islamic State, al-Qaeda and other groups have called upon Muslims in the U.S. to try to kill military personnel and police, as well as civilians",Appeal_to_fear-prejudice,نحن نعلم أن تنظيم الدولة الإسلامية والقاعدة والجماعات الأخرى دعت المسلمين في الولايات المتحدة إلى محاولة قتل أفراد الجيش والشرطة، وكذلك المدنيين
727634031,One woman (was) screaming through my door that I should be killed and I should die,Appeal_to_fear-prejudice,امرأة واحدة (كانت) تصرخ من باب منزلي بأنه يجب أن أقتل ويجب أن أموت
758386255,extinction,Loaded_Language,انقراض
707451080,their private parts grabbed on the House floor.”,Loaded_Language,أمسكت أجزائهم الخاصة على أرضية البيت».
757713354,provocation,"Name_Calling,Labeling",إثارة
738207834,wolves in the episcopate,"Name_Calling,Labeling",الذئاب في الأسقفية
999001226,"a county whose supervisor of elections has a history of losing ballots and breaking laws by allowing illegal immigrants and felons to vote, as well as illegally destroying ballots",Flag-Waving,مقاطعة كان للمشرف على الانتخابات تاريخ من فقدان بطاقات الاقتراع وخرق القوانين من خلال السماح للمهاجرين غير الشرعيين والمجرمين بالتصويت، فضلا عن تدمير بطاقات الاقتراع بشكل غير قانوني
730268758,predators,Loaded_Language,الحيوانات المفترسة
763260610,being hauled off,Loaded_Language,يتم سحبها
999000142,"Crooked"" Hillary","Name_Calling,Labeling",ملتوية» هيلاري
789512681,dupes,"Name_Calling,Labeling",خداع
781672902,nothing is more important,"Exaggeration,Minimisation",لا شيء أكثر أهمية
777488669,eternal bliss in heaven,Loaded_Language,النعيم الأبدي في السماء
783702663,the dreaded traditionalist revival,Loaded_Language,النهضة التقليدية المخيفة
700551604,Every American owes it to himself to read that manual,Flag-Waving,كل أمريكي مدين لنفسه بقراءة هذا الدليل
776049384,Molester,Repetition,موليستر
762340819,tremendous,Loaded_Language,هائل
704591553,But Democratize SSMU was anything but democratic,Doubt,لكن الديمقراطية SSMU كانت أي شيء سوى الديمقراطية.
764609985,the American people,Flag-Waving,الشعب الأمريكي
735815173,"denounced Jews as “satanic,” praised Hitler as a “very great man” and has said that white people “deserve to die","Bandwagon,Reductio_ad_hitlerum",شجب اليهود ووصفوهم بأنهم «شيطانيون»، وأشاد بهتلر ووصفه بأنه «رجل عظيم جدا» وقال إن البيض «يستحقون الموت».
762206044,a bad actor,"Name_Calling,Labeling",ممثل سيء
738361208,and it may be the most important one to date,"Exaggeration,Minimisation",وقد يكون أهم واحد حتى الآن
700551604,it knows that those records will further implicate the CIA in the Kennedy assassination,Causal_Oversimplification,فهو يعلم أن تلك السجلات ستزيد من تورط وكالة المخابرات المركزية في اغتيال كينيدي
763114850,What “narrative from British counter-jihad groups” can one find which suggests driving vehicles into innocent Muslims standing outside a mosque?,Doubt,ما هي «رواية الجماعات البريطانية المضادة للجهاد» التي يمكن للمرء أن يجدها والتي تشير إلى قيادة المركبات إلى مسلمين أبرياء يقفون خارج مسجد؟
723537899,"Have the generals taking us into Syria told the president how and when, if ever, they plan to get us out?",Doubt,هل أخبر الجنرالات الذين أخذنا إلى سوريا الرئيس كيف ومتى يخططون لإخراجنا؟
737194975,ANY,Loaded_Language,أي
778139122,deeply personal abuse,Loaded_Language,إساءة شخصية عميقة
111111131,striking,Loaded_Language,مدهش
761955563,this is not what this is,Thought-terminating_Cliches,هذا ليس ما هو
774145019,The Trump administration,Repetition,إدارة ترامب
765913191,unlawful policies,Repetition,سياسات غير قانونية
761674108,How could the Beltway GOP not see,Doubt,كيف يمكن أن لا يرى الحزب الجمهوري بيلتواي
790677230,perpetually vulnerable red-state senator,"Name_Calling,Labeling",عضو مجلس الشيوخ ذو الحالة الحمراء الضعيفة بشكل دائم
708561738,grassroots deplorables”,"Name_Calling,Labeling",مؤسف على مستوى القاعدة الشعبية»
763280007,without a moment of hesitation,"Exaggeration,Minimisation",بدون لحظة تردد
738028498,global pandemic is imminent,Appeal_to_Authority,الوباء العالمي وشيك
711716996,an 87 IQ is just about retarded,Loaded_Language,معدل الذكاء 87 هو مجرد متخلف
769752554,patriotic,Flag-Waving,وطني
703698295,brave defenders of the status quo,"Name_Calling,Labeling",المدافعون الشجعان عن الوضع الراهن
697444415,Take note that what he means here is that people were being shot at from ground level rather than the 32nd floor of the hotel,"Whataboutism,Straw_Men,Red_Herring",لاحظ أن ما يعنيه هنا هو أن الناس تم إطلاق النار عليهم من مستوى الأرض بدلاً من الطابق 32 من الفندق.
786731884,Shariah enforcers and oppressors of Muslim women and girls,"Name_Calling,Labeling",منفذي الشريعة والظالمون للنساء والفتيات المسلمات
798244842,our traditions,Flag-Waving,تقاليدنا
775448623,"felons, those with mental illness, domestic abusers or possible terrorists","Name_Calling,Labeling",المجرمين، أولئك الذين يعانون من مرض عقلي، المعتدين المنزليين أو الإرهابيين المحتملين
764609985,disparaging,Loaded_Language,مذم
787955075,panicking right about now,Loaded_Language,مذعورة الآن
705035735,New Virus With NO CURE Spreading,Appeal_to_fear-prejudice,فيروس جديد بدون علاج
781768042,Sodom and Gomorrah was Judged by God Because Men Refused to Keep His Commandments in Dealing with the Wicked,Causal_Oversimplification,حكم الله على سدوم وعمورة لأن الرجال رفضوا الحفاظ على وصاياه في التعامل مع الأشرار
722512241,This is a matter of life and death,Loaded_Language,هذه مسألة حياة وموت.
701225819,a man to believe in!,Slogans,رجل يؤمن به!
999000312,"I can also assure you that Luke Harding, the Guardian, Washington Post and New York Times have been publishing a stream of deliberate lies, in collusion with the security services",Causal_Oversimplification,ويمكنني أيضا أن أؤكد لكم أن لوك هاردينغ، والجارديان، وواشنطن بوست، ونيويورك تايمز كانوا ينشرون مجموعة من الأكاذيب المتعمدة، بالتواطؤ مع الأجهزة الأمنية.
786527921,"the Latino Community Foundation’s non-partisan #YoVoyaVotaryTu (I’m going to vote, are you?)
campaign","Name_Calling,Labeling","#YoVoyaVotaryTu غير الحزبي لمؤسسة المجتمع اللاتيني (سأصوت، أليس كذلك؟)
حملة"
781672902,a person committed to Trump’s destruction,"Name_Calling,Labeling",شخص ملتزم بتدمير ترامب
999001032,whip them up,Repetition,سوط لهم
798244842,elite,Repetition,النخبة
766632016,annihilated,Repetition,إبادة
773520636,Submit to Tyranny,Loaded_Language,إرسال إلى الطغيان
774904810,America,Flag-Waving,أمريكا
703698295,even threatening to go into schism if they didn’t get their way,Appeal_to_fear-prejudice,حتى أنهم يهددون بالخوض في الانقسام إذا لم يحصلوا على طريقهم
795079843,emergency,Loaded_Language,طوارئ
770877978,respected contributors to their local community,"Name_Calling,Labeling",مساهمين محترمين في مجتمعهم المحلي
703806098,authorities are actually actively covering up what really happened,Doubt,السلطات في الواقع تستر بنشاط على ما حدث بالفعل.
786527921,Silent Donation,"Name_Calling,Labeling",التبرع الصامت
766632016,annihilated,Repetition,إبادة
790677230,search and destroy strategy,"Name_Calling,Labeling",استراتيجية البحث والتدمير
999001296,point the finger,Loaded_Language,أشر الإصبع
763280007,Britain as a free society,Flag-Waving,بريطانيا كمجتمع حر
832916492,jump the gun,Loaded_Language,القفز على البندقية
694356862,turning Iraq into a virtual vassal state of the largest state sponsor of terrorism,"Exaggeration,Minimisation",تحويل العراق إلى دولة افتراضية تابعة لأكبر دولة راعية للإرهاب
703821117,But Shapira would be wise to follow his own advice because he himself is guilty of what he accuses others of,"Whataboutism,Straw_Men,Red_Herring",لكن شابيرا سيكون من الحكمة اتباع نصيحته الخاصة لأنه هو نفسه مذنب بما يتهم الآخرين به.
999001621,"Moreover, the main author of the story, Luke Harding, is known to be a notorious fraud, a russo-phobe intelligence asset with a personal grievance towards Assange and Wikileaks",Doubt,علاوة على ذلك، من المعروف أن المؤلف الرئيسي للقصة، لوك هاردينغ، هو عملية احتيال سيئة السمعة، وهي أصول استخباراتية روسو فوبي مع شكوى شخصية تجاه أسانج وويكيليكس
999001299,lying,"Name_Calling,Labeling",الكذب
783774960,his failure to perform his job,Doubt,فشله في أداء وظيفته
694327499,But such embarrassing truths need not impede the Bergoglian Mercy Train as it barrels toward a train wreck at the end of the line,Loaded_Language,لكن مثل هذه الحقائق المحرجة لا يجب أن تعيق قطار الرحمة بيرغوغلي، لأنه يتجه نحو حطام قطار في نهاية الخط.
738361208,particularly gruesome torture,Loaded_Language,التعذيب الشنيع بشكل خاص
770156851,Never-Trumpers,"Name_Calling,Labeling",أبدا البوق
766632016,annihilate,Repetition,أباد
700551604,Trump is in the driver’s seat because the CIA cannot afford to permit the American people to see the records it wants to continue to be kept secret,Flag-Waving,ترامب في مقعد السائق لأن وكالة المخابرات المركزية لا تستطيع السماح للشعب الأمريكي برؤية السجلات التي يريد الاستمرار في الحفاظ عليها سرية.
761610997,zealots,"Name_Calling,Labeling",المتعصبين
778664280,remain in the toilet,Loaded_Language,تبقى في المرحاض
779394730,"Well played, Cardinal Wuerl",Loaded_Language,لعبت بشكل جيد، الكاردينال ويرل
699478811,"“If it is wrong for North Korea to do this, why doesn’t that same mentality apply to Iran?
“","Bandwagon,Reductio_ad_hitlerum","«إذا كان من الخطأ أن تقوم كوريا الشمالية بذلك، فلماذا لا تنطبق نفس العقلية على إيران؟
»"
783702663,As Edward Pentin notes: “all 3 prelates have since been special advisors of Francis or rehabilitated by him,Appeal_to_Authority,كما يلاحظ إدوارد بنتين: «جميع prelates الثلاثة منذ ذلك الحين كانوا مستشارين خاصين لفرانسيس أو أعيد تأهيلهم من قبله
757964238,miscarriage of justice,Repetition,إجهاض العدالة
773748383,"the government ""capitulated",Loaded_Language,الحكومة «استسلمت
781672902,inflamed the US media’s hatred,Loaded_Language,ألهبت كراهية وسائل الإعلام الأمريكية
999001621,"an elite-serving, western narrative","Name_Calling,Labeling",رواية غربية تخدم النخبة
790665855,a mudslinging orgy of victim shaming and kangaroo courts,Loaded_Language,عربدة mudsling ingمن الضحية العار ومحاكم الكنغر
777869943,why police waited so long to search New Mexico compound,Doubt,لماذا انتظرت الشرطة وقتًا طويلاً للبحث في مجمع نيو مكسيكو
711566593,"that’s about it,”",Thought-terminating_Cliches,هذا حول هذا الموضوع،»
770938827,grossly disproportionate to the severity,Loaded_Language,غير متناسبة بشكل صارخ مع الشدة
772836731,Russiagate is an orchestratration to prevent peace between the US and Russia,"Name_Calling,Labeling",Russiagate هي أوركسترا لمنع السلام بين الولايات المتحدة وروسيا.
786004130,the affidavit says,Repetition,تقول الإفادة الخطية
701299732,Could Spread Rapidly,Appeal_to_fear-prejudice,يمكن أن ينتشر بسرعة
772947654,weakness on a pathetic scale,"Exaggeration,Minimisation",ضعف على نطاق مثير للشفقة
765197039,the race of infidels,"Name_Calling,Labeling",سباق الكفار
832913316,Trump Is Not Above the Law,Doubt,ترامب ليس فوق القانون
722512241,the utter scandal of the pope’s failure,Loaded_Language,الفضيحة المطلقة لفشل البابا
723844295,"something is not adding up,”",Doubt,شيء لا يضيف،»
732154721,Christianity is Europe’s last hope,Slogans,المسيحية هي الأمل الأخير لأوروبا
999001621,sham,Loaded_Language,مزيف
999001619,"the existing, neoliberal order","Name_Calling,Labeling",النظام النيوليبرالي الحالي
777488669,The supernatural dimension of the punishment,Loaded_Language,البعد الخارق للعقاب
999001259,"I am fighting to make sure our democracy works for and represents everyone who has ever put their faith in it.
I am fighting for every Georgian who cast a ballot with the promise that their vote would count",Flag-Waving,"أنا أقاتل للتأكد من أن ديمقراطيتنا تعمل من أجل وتمثل كل من وضع ثقته فيها.
أنا أقاتل من أجل كل جورجي يدلي بصوته مع وعد بأن تصويتهم سيحسب."
728972961,"I do have the right to compose this schema because if anything concerns Christian Unity it is religious liberty, and I am the President of the Secretariat for Promoting Christian Unity.”",Appeal_to_Authority,لدي الحق في إنشاء هذا المخطط لأنه إذا كان أي شيء يتعلق بالوحدة المسيحية فهو حرية دينية، وأنا رئيس الأمانة العامة لتعزيز الوحدة المسيحية».
763114850,shoddy,Loaded_Language,خسيس
705035735,“worst outbreak in 50 years”,Appeal_to_Authority,«أسوأ تفشي منذ 50 عامًا»
698503276,"reckless abandonment of facts in favor of ego and ideology""",Loaded_Language,التخلي المتهور عن الحقائق لصالح الأنا والأيديولوجية»
773520636,"Whosoever therefore resisteth the power, resisteth the ordinance of God: and they that resist shall receive to themselves damnation",Appeal_to_fear-prejudice,كل من يقاوم القوة، يقاوم مرسوم الله: والذين يقاومون سيحصلون على اللعنة لأنفسهم
758386255,quite literally,Loaded_Language,حرفيا تماما
707451080,Weinstein-level” sexual assault,"Name_Calling,Labeling",اعتداء جنسي على مستوى وينشتاين
781672902,infused into their veins,Loaded_Language,غرست في عروقهم
758386255,Big Brother,"Name_Calling,Labeling",الأخ الأكبر
777488669,most odious sins,"Exaggeration,Minimisation",الخطايا الأكثر بغيضة
703821117,Tantalizing Mystery,Loaded_Language,لغز محيرة
779309765,Unbelievable,Loaded_Language,لا يصدق
999000184,"There is much, much worse about Omar","Exaggeration,Minimisation",هناك الكثير، أسوأ بكثير عن عمر
781768042,"And instead of protesting the murder of 58 million innocent babies (Proverbs 6:17), they merely pass it off as a ""choice,"" that being the lessons that they learned from the media that they say that they do not believe (Romans 1:18).
The American Church, instead of protesting corruption in government through the example of the Biblical patriarchs and our American forefathers (Matthew 5:17-18), teach to submit to tyranny as if to suggest that it is somehow obedience to God (Romans 12:21",Doubt,"وبدلاً من الاحتجاج على مقتل 58 مليون طفل بريء (الأمثال 6:17)، فإنهم يمررون ذلك على أنه «خيار»، وهذا هو الدروس التي تعلموها من وسائل الإعلام التي يقولون إنهم لا يصدقونها (رومية 1:18).
الكنيسة الأمريكية، بدلاً من الاحتجاج على الفساد في الحكومة من خلال مثال البطاركة الكتابيين وأجدادنا الأمريكيين (متى 5:17-18)، تعلم الخضوع للطغيان كما لو أنها توحي بأنها طاعة الله بطريقة ما (رومية 12:21"
787002327,hateful conduct,"Name_Calling,Labeling",سلوك بغيض
701553469,a toxic campus press,"Name_Calling,Labeling",مطبعة الحرم الجامعي السامة
721890296,including the united States,Flag-Waving,بما في ذلك الولايات المتحدة
788847916,innocent,Repetition,البريء
832917778,Trump’s family,Repetition,عائلة ترامب
721406153,"But we are not fools.
And God will not be mocked.
Francis and all his designs will ultimately come to nothing",Loaded_Language,"لكننا لسنا حمقى.
ولن يسخر الله.
فرانسيس وجميع تصاميمه لن تأتي في نهاية المطاف إلى لا شيء"
785801366,our enemy,"Name_Calling,Labeling",عدونا
765913191,And just what kind of policies are we talking about?,Doubt,وما نوع السياسات التي نتحدث عنها؟
707451080,Weinstein-level” predatory behavior,"Name_Calling,Labeling",السلوك المفترس على مستوى وينشتاين
764518567,grossly negligent,Loaded_Language,إهمال صارخ
787668628,"I can tell you that while neither notes nor memories are infallible, in a contest between contemporaneous notes and later verbal testimony about those notes, the content of the written notes usually prevails",Appeal_to_Authority,أستطيع أن أخبرك أنه في حين أن الملاحظات ولا الذكريات غير معصومة عن الخطأ، في مسابقة بين الملاحظات المعاصرة والشهادة اللفظية اللاحقة حول تلك الملاحظات، يسود محتوى الملاحظات المكتوبة عادة
763280007,No more tyranny,Slogans,لا مزيد من الاستبداد
775448623,weed out,Loaded_Language,تخلص
111111131,"Working together, we'll get it taken care of",Slogans,العمل معًا، سنعتني بها
788900262,political lynch mob out for blood,"Name_Calling,Labeling",الغوغاء لينش السياسي من أجل الدم
999000155,"Fine.
I don’t care if you go and do that, go ahead",Thought-terminating_Cliches,"فاين.
لا يهمني إذا ذهبت وفعلت ذلك، تفضل"
794141509,boldly,Loaded_Language,بكل جرأة
730573740,theocentric humanism,"Name_Calling,Labeling",الإنسانية التيوسينية
706088110,illegal alien,Repetition,أجنبي غير قانوني
789512681,black gang member,"Name_Calling,Labeling",عضو عصابة سوداء
784382409,frightened puppy,"Name_Calling,Labeling",جرو خائف
999000136,Good luck with that,Loaded_Language,حظا سعيدا مع ذلك
770156173,threats,Repetition,التهديدات
777869943,"Even if they were trying to build a case or whatnot, a child's life is at stake",Doubt,حتى لو كانوا يحاولون بناء قضية أو ما لا، فإن حياة الطفل على المحك
765385479,"Malcolm Turnbull can remain silent.
Or he can seize this opportunity and use his government’s diplomatic influence to defend the life of an Australian citizen, whose courageous public service is recognised by countless people across the world",Appeal_to_fear-prejudice,"يمكن أن يظل مالكولم تيرنبول صامتًا.
أو يمكنه اغتنام هذه الفرصة واستخدام النفوذ الدبلوماسي لحكومته للدفاع عن حياة مواطن أسترالي، يعترف عدد لا يحصى من الناس في جميع أنحاء العالم بخدمته العامة الشجاعة."
778358096,"Justice should be served swift, and I don't mean a lengthy jail term",Appeal_to_fear-prejudice,يجب أن تخدم العدالة بسرعة، وأنا لا أقصد عقوبة سجن طويلة
999001032,the gun-toting people,"Name_Calling,Labeling",الناس الذين يحملون السلاح
732708002,abusive priests,"Name_Calling,Labeling",الكهنة المسيئين
785801366,"as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it",Appeal_to_Authority,كما ينصح روبرت سبنسر، يجب أن يكون هناك تشريع يمنع جميع هذه المجموعات والأفراد المنتسبين من تقديم المشورة للحكومة أو تلقي أي منح منها.
769962328,"counterfeits, self-proclaimed leaders","Name_Calling,Labeling",المزيفين، القادة الذين نصبوا أنفسهم
730019938,white,"Whataboutism,Straw_Men,Red_Herring",أبيض
999001299,the least trusted name in news,"Exaggeration,Minimisation",الاسم الأقل ثقة في الأخبار
999000599,"As The American Mirror’s Kyle Olsen concludes so eloquently, Hillary Clinton appears to benefit from her progressive privilege – it is the only thing that protects her from getting the ‘Roseanne treatment’, and not being dismissed in disgrace",Appeal_to_Authority,وكما يختتم كايل أولسن من صحيفة «ذا أمريكان ميرور» ببلاغة، يبدو أن هيلاري كلينتون تستفيد من امتيازها التقدمي - إنه الشيء الوحيد الذي يحميها من الحصول على «علاج روزان»، وعدم فصلها في عار
794141509,this should terrify everyone who wants to be free to question the status quo,Appeal_to_fear-prejudice,هذا يجب أن يرعب كل من يريد أن يكون حرا في التشكيك في الوضع الراهن
999000136,useful idiot,Loaded_Language,أحمق مفيد
696694316,very dirty and unappealing water under the Catholic bridge,Loaded_Language,مياه قذرة للغاية وغير جذابة تحت الجسر الكاثوليكي
770156173,They would be immediate targets should the US and South Korea attack the north,Appeal_to_fear-prejudice,ستكون أهدافًا فورية إذا هاجمت الولايات المتحدة وكوريا الجنوبية الشمال.
761674108,Trump is president because he read the party and the country right,Causal_Oversimplification,ترامب هو الرئيس لأنه قرأ الحزب والبلد الحق
780619695,rigged,Loaded_Language,مزورة
765385479,Assange is in mortal danger,"Exaggeration,Minimisation",أسانج في خطر مميت
785331076,innocent,Repetition,البريء
759478604,million,Loaded_Language,مليون
729581752,researchers say it will have very little effect on the overall global warming trend that mankind has created for itself,Appeal_to_Authority,يقول الباحثون أنه سيكون له تأثير ضئيل للغاية على اتجاه الاحترار العالمي العام الذي خلقته البشرية لنفسها.
777488669,the spiritual welfare of citizens,Loaded_Language,الرفاهية الروحية للمواطنين
783702663,terrifying prospect,Loaded_Language,احتمال مرعب
789512681,"“We don’t get no justice, you don’t get no peace.”",Slogans,«نحن لا نحظى بالعدالة، لا تحصل على سلام».
694356862,could actually accelerate the cycle of violence and perpetuate conflict rather than get us to a sustainable outcome,Appeal_to_fear-prejudice,يمكن فعلا أن يسرع دورة العنف و يديم الصراع بدلا من أن نصل إلى نتيجة مستدامة.
773520636,the children of God,"Name_Calling,Labeling",أبناء الله
728758697,"Don't expect it to condemn Rep. Davis' comments.
He was just saying what most of them think",Causal_Oversimplification,"لا تتوقع أن تدين تعليقات النائب ديفيس.
لقد كان يقول فقط ما يعتقده معظمهم"
730246508,"No cop, anywhere, 'signed up' to be murdered.""",Loaded_Language,لا شرطي، في أي مكان، «سجل» ليتم قتله».
790667730,the most unethical sham since I've been in politics,"Exaggeration,Minimisation",أكثر خدعة غير أخلاقية منذ أن كنت في السياسة
711964584,"the victory of Islamic law over Western law, sharia over freedom",Loaded_Language,انتصار الشريعة الإسلامية على الشريعة الغربية والشريعة على الحرية
737194975,NO,Loaded_Language,كلا
